timestamp (UTC),sensor elev. (ft NAVD88),road elev. (ft NAVD88),water level (ft NAVD88),water level (ft above or below road elev.)
10/05/2024 21:59,1.22,3.05,1.23,-1.82
10/05/2024 22:05,1.22,3.05,1.22,-1.83
10/05/2024 22:11,1.22,3.05,1.21,-1.84
10/05/2024 22:17,1.22,3.05,1.2,-1.85
10/05/2024 22:23,1.22,3.05,1.2,-1.85
10/05/2024 22:29,1.22,3.05,1.21,-1.84
10/05/2024 22:35,1.22,3.05,1.19,-1.86
10/05/2024 22:41,1.22,3.05,1.2,-1.85
10/05/2024 22:47,1.22,3.05,1.22,-1.83
10/05/2024 22:53,1.22,3.05,1.21,-1.84
10/05/2024 22:59,1.22,3.05,1.22,-1.83
10/05/2024 23:05,1.22,3.05,1.25,-1.8
10/05/2024 23:11,1.22,3.05,1.22,-1.83
10/05/2024 23:17,1.22,3.05,1.23,-1.82
10/05/2024 23:23,1.22,3.05,1.21,-1.84
10/05/2024 23:29,1.22,3.05,1.22,-1.83
10/05/2024 23:35,1.22,3.05,1.23,-1.82
10/05/2024 23:41,1.22,3.05,1.23,-1.82
10/05/2024 23:47,1.22,3.05,1.24,-1.81
10/05/2024 23:53,1.22,3.05,1.22,-1.83
10/05/2024 23:59,1.22,3.05,1.29,-1.76
10/06/2024 00:05,1.22,3.05,1.29,-1.76
10/06/2024 00:11,1.22,3.05,1.29,-1.76
10/06/2024 00:17,1.22,3.05,1.29,-1.76
10/06/2024 00:23,1.22,3.05,1.29,-1.76
10/06/2024 00:29,1.22,3.05,1.29,-1.76
10/06/2024 00:35,1.22,3.05,1.29,-1.76
10/06/2024 00:41,1.22,3.05,1.28,-1.77
10/06/2024 00:47,1.22,3.05,1.28,-1.77
10/06/2024 00:53,1.22,3.05,1.28,-1.77
10/06/2024 00:59,1.22,3.05,1.27,-1.78
10/06/2024 01:05,1.22,3.05,1.27,-1.78
10/06/2024 01:11,1.22,3.05,1.28,-1.77
10/06/2024 01:17,1.22,3.05,1.39,-1.66
10/06/2024 01:23,1.22,3.05,1.43,-1.62
10/06/2024 01:29,1.22,3.05,1.47,-1.58
10/06/2024 01:35,1.22,3.05,1.51,-1.54
10/06/2024 01:41,1.22,3.05,1.57,-1.48
10/06/2024 01:47,1.22,3.05,1.62,-1.43
10/06/2024 01:53,1.22,3.05,1.67,-1.38
10/06/2024 01:59,1.22,3.05,1.72,-1.33
10/06/2024 02:05,1.22,3.05,1.78,-1.27
10/06/2024 02:11,1.22,3.05,1.84,-1.21
10/06/2024 02:17,1.22,3.05,1.89,-1.16
10/06/2024 02:23,1.22,3.05,1.95,-1.1
10/06/2024 02:29,1.22,3.05,2,-1.05
10/06/2024 02:35,1.22,3.05,2.04,-1.01
10/06/2024 02:41,1.22,3.05,2.09,-0.96
10/06/2024 02:47,1.22,3.05,2.15,-0.9
10/06/2024 02:53,1.22,3.05,2.21,-0.84
10/06/2024 02:59,1.22,3.05,2.25,-0.8
10/06/2024 03:05,1.22,3.05,2.27,-0.78
10/06/2024 03:11,1.22,3.05,2.29,-0.76
10/06/2024 03:17,1.22,3.05,2.31,-0.74
10/06/2024 03:23,1.22,3.05,2.31,-0.74
10/06/2024 03:29,1.22,3.05,2.28,-0.77
10/06/2024 03:35,1.22,3.05,2.27,-0.78
10/06/2024 03:41,1.22,3.05,2.25,-0.8
10/06/2024 03:47,1.22,3.05,2.24,-0.81
10/06/2024 03:53,1.22,3.05,2.22,-0.83
10/06/2024 03:59,1.22,3.05,2.2,-0.85
10/06/2024 04:05,1.22,3.05,2.15,-0.9
10/06/2024 04:11,1.22,3.05,2.14,-0.91
10/06/2024 04:17,1.22,3.05,2.12,-0.93
10/06/2024 04:23,1.22,3.05,2.08,-0.97
10/06/2024 04:29,1.22,3.05,2.05,-1
10/06/2024 04:35,1.22,3.05,2.02,-1.03
10/06/2024 04:41,1.22,3.05,1.99,-1.06
10/06/2024 04:47,1.22,3.05,1.96,-1.09
10/06/2024 04:53,1.22,3.05,1.93,-1.12
10/06/2024 04:59,1.22,3.05,1.89,-1.16
10/06/2024 05:05,1.22,3.05,1.86,-1.19
10/06/2024 05:11,1.22,3.05,1.82,-1.23
10/06/2024 05:17,1.22,3.05,1.74,-1.31
10/06/2024 05:23,1.22,3.05,1.63,-1.42
10/06/2024 05:29,1.22,3.05,1.55,-1.5
10/06/2024 05:35,1.22,3.05,1.48,-1.57
10/06/2024 05:41,1.22,3.05,1.45,-1.6
10/06/2024 05:47,1.22,3.05,1.39,-1.66
10/06/2024 05:53,1.22,3.05,1.34,-1.71
10/06/2024 05:59,1.22,3.05,1.31,-1.74
10/06/2024 06:05,1.22,3.05,1.3,-1.75
10/06/2024 06:11,1.22,3.05,1.3,-1.75
10/06/2024 06:17,1.22,3.05,1.3,-1.75
10/06/2024 06:23,1.22,3.05,1.3,-1.75
10/06/2024 06:29,1.22,3.05,1.31,-1.74
10/06/2024 06:35,1.22,3.05,1.31,-1.74
10/06/2024 06:41,1.22,3.05,1.31,-1.74
10/06/2024 06:47,1.22,3.05,1.31,-1.74
10/06/2024 06:53,1.22,3.05,1.31,-1.74
10/06/2024 06:59,1.22,3.05,1.31,-1.74
10/06/2024 07:05,1.22,3.05,1.31,-1.74
10/06/2024 07:11,1.22,3.05,1.32,-1.73
10/06/2024 07:17,1.22,3.05,1.31,-1.74
10/06/2024 07:23,1.22,3.05,1.31,-1.74
10/06/2024 07:29,1.22,3.05,1.31,-1.74
10/06/2024 07:30,1.22,3.05,1.32,-1.73
10/06/2024 07:35,1.22,3.05,1.31,-1.74
10/06/2024 07:37,1.22,3.05,1.34,-1.71
10/06/2024 07:41,1.22,3.05,1.31,-1.74
10/06/2024 07:47,1.22,3.05,1.3,-1.75
10/06/2024 07:53,1.22,3.05,1.3,-1.75
10/06/2024 07:59,1.22,3.05,1.3,-1.75
10/06/2024 08:05,1.22,3.05,1.3,-1.75
10/06/2024 08:11,1.22,3.05,1.31,-1.74
10/06/2024 08:17,1.22,3.05,1.31,-1.74
10/06/2024 08:23,1.22,3.05,1.3,-1.75
10/06/2024 08:29,1.22,3.05,1.3,-1.75
10/06/2024 08:35,1.22,3.05,1.3,-1.75
10/06/2024 08:41,1.22,3.05,1.3,-1.75
10/06/2024 08:47,1.22,3.05,1.3,-1.75
10/06/2024 08:53,1.22,3.05,1.3,-1.75
10/06/2024 08:59,1.22,3.05,1.29,-1.76
10/06/2024 09:05,1.22,3.05,1.29,-1.76
10/06/2024 09:11,1.22,3.05,1.3,-1.75
10/06/2024 09:17,1.22,3.05,1.3,-1.75
10/06/2024 09:23,1.22,3.05,1.3,-1.75
10/06/2024 09:29,1.22,3.05,1.29,-1.76
10/06/2024 09:35,1.22,3.05,1.28,-1.77
10/06/2024 09:41,1.22,3.05,1.29,-1.76
10/06/2024 09:47,1.22,3.05,1.28,-1.77
10/06/2024 09:53,1.22,3.05,1.28,-1.77
10/06/2024 09:59,1.22,3.05,1.28,-1.77
10/06/2024 10:05,1.22,3.05,1.28,-1.77
10/06/2024 10:11,1.22,3.05,1.27,-1.78
10/06/2024 10:17,1.22,3.05,1.26,-1.79
10/06/2024 10:23,1.22,3.05,1.26,-1.79
10/06/2024 10:29,1.22,3.05,1.25,-1.8
10/06/2024 10:35,1.22,3.05,1.23,-1.82
10/06/2024 10:41,1.22,3.05,1.22,-1.83
10/06/2024 10:47,1.22,3.05,1.21,-1.84
10/06/2024 10:53,1.22,3.05,1.21,-1.84
10/06/2024 10:59,1.22,3.05,1.2,-1.85
10/06/2024 11:05,1.22,3.05,1.23,-1.82
10/06/2024 11:11,1.22,3.05,1.21,-1.84
10/06/2024 11:17,1.22,3.05,1.23,-1.82
10/06/2024 11:23,1.22,3.05,1.24,-1.81
10/06/2024 11:29,1.22,3.05,1.24,-1.81
10/06/2024 11:35,1.22,3.05,1.23,-1.82
10/06/2024 11:41,1.22,3.05,1.24,-1.81
10/06/2024 11:47,1.22,3.05,1.22,-1.83
10/06/2024 11:53,1.22,3.05,1.25,-1.8
10/06/2024 11:59,1.22,3.05,1.23,-1.82
10/06/2024 12:05,1.22,3.05,1.23,-1.82
10/06/2024 12:11,1.22,3.05,1.3,-1.75
10/06/2024 12:17,1.22,3.05,1.3,-1.75
10/06/2024 12:23,1.22,3.05,1.3,-1.75
10/06/2024 12:29,1.22,3.05,1.3,-1.75
10/06/2024 12:35,1.22,3.05,1.31,-1.74
10/06/2024 12:41,1.22,3.05,1.31,-1.74
10/06/2024 12:47,1.22,3.05,1.31,-1.74
10/06/2024 12:53,1.22,3.05,1.3,-1.75
10/06/2024 12:59,1.22,3.05,1.3,-1.75
10/06/2024 13:05,1.22,3.05,1.3,-1.75
10/06/2024 13:11,1.22,3.05,1.4,-1.65
10/06/2024 13:17,1.22,3.05,1.45,-1.6
10/06/2024 13:23,1.22,3.05,1.49,-1.56
10/06/2024 13:29,1.22,3.05,1.53,-1.52
10/06/2024 13:35,1.22,3.05,1.59,-1.46
10/06/2024 13:41,1.22,3.05,1.66,-1.39
10/06/2024 13:47,1.22,3.05,1.73,-1.32
10/06/2024 13:53,1.22,3.05,1.8,-1.25
10/06/2024 13:59,1.22,3.05,1.88,-1.17
10/06/2024 14:05,1.22,3.05,1.97,-1.08
10/06/2024 14:11,1.22,3.05,2.06,-0.99
10/06/2024 14:17,1.22,3.05,2.14,-0.91
10/06/2024 14:23,1.22,3.05,2.28,-0.77
10/06/2024 14:29,1.22,3.05,2.38,-0.67
10/06/2024 14:35,1.22,3.05,2.47,-0.58
10/06/2024 14:41,1.22,3.05,2.55,-0.5
10/06/2024 14:47,1.22,3.05,2.6,-0.45
10/06/2024 14:53,1.22,3.05,2.66,-0.39
10/06/2024 14:59,1.22,3.05,2.7,-0.35
10/06/2024 15:05,1.22,3.05,2.76,-0.29
10/06/2024 15:11,1.22,3.05,2.82,-0.23
10/06/2024 15:17,1.22,3.05,2.86,-0.19
10/06/2024 15:23,1.22,3.05,2.89,-0.16
10/06/2024 15:29,1.22,3.05,2.9,-0.15
10/06/2024 15:35,1.22,3.05,2.91,-0.14
10/06/2024 15:41,1.22,3.05,2.91,-0.14
10/06/2024 15:47,1.22,3.05,2.92,-0.13
10/06/2024 15:53,1.22,3.05,2.92,-0.13
10/06/2024 15:59,1.22,3.05,2.9,-0.15
10/06/2024 16:05,1.22,3.05,2.89,-0.16
10/06/2024 16:11,1.22,3.05,2.86,-0.19
10/06/2024 16:17,1.22,3.05,2.81,-0.24
10/06/2024 16:23,1.22,3.05,2.77,-0.28
10/06/2024 16:29,1.22,3.05,2.73,-0.32
10/06/2024 16:35,1.22,3.05,2.68,-0.37
10/06/2024 16:41,1.22,3.05,2.63,-0.42
10/06/2024 16:47,1.22,3.05,2.58,-0.47
10/06/2024 16:53,1.22,3.05,2.52,-0.53
10/06/2024 16:59,1.22,3.05,2.47,-0.58
10/06/2024 17:05,1.22,3.05,2.41,-0.64
10/06/2024 17:11,1.22,3.05,2.36,-0.69
10/06/2024 17:17,1.22,3.05,2.3,-0.75
10/06/2024 17:23,1.22,3.05,2.25,-0.8
10/06/2024 17:29,1.22,3.05,2.21,-0.84
10/06/2024 17:35,1.22,3.05,2.16,-0.89
10/06/2024 17:41,1.22,3.05,2.12,-0.93
10/06/2024 17:47,1.22,3.05,2.08,-0.97
10/06/2024 17:53,1.22,3.05,2.04,-1.01
10/06/2024 17:59,1.22,3.05,1.99,-1.06
10/06/2024 18:05,1.22,3.05,1.94,-1.11
10/06/2024 18:11,1.22,3.05,1.91,-1.14
10/06/2024 18:17,1.22,3.05,1.86,-1.19
10/06/2024 18:23,1.22,3.05,1.82,-1.23
10/06/2024 18:29,1.22,3.05,1.77,-1.28
10/06/2024 18:35,1.22,3.05,1.42,-1.63
10/06/2024 18:41,1.22,3.05,1.31,-1.74
10/06/2024 18:47,1.22,3.05,1.3,-1.75
10/06/2024 18:53,1.22,3.05,1.29,-1.76
10/06/2024 18:59,1.22,3.05,1.29,-1.76
10/06/2024 19:05,1.22,3.05,1.3,-1.75
10/06/2024 19:11,1.22,3.05,1.3,-1.75
10/06/2024 19:17,1.22,3.05,1.29,-1.76
10/06/2024 19:23,1.22,3.05,1.29,-1.76
10/06/2024 19:29,1.22,3.05,1.29,-1.76
10/06/2024 19:35,1.22,3.05,1.29,-1.76
10/06/2024 19:41,1.22,3.05,1.29,-1.76
10/06/2024 19:47,1.22,3.05,1.29,-1.76
10/06/2024 19:53,1.22,3.05,1.28,-1.77
10/06/2024 19:59,1.22,3.05,1.27,-1.78
10/06/2024 20:05,1.22,3.05,1.28,-1.77
10/06/2024 20:11,1.22,3.05,1.27,-1.78
10/06/2024 20:17,1.22,3.05,1.26,-1.79
10/06/2024 20:23,1.22,3.05,1.26,-1.79
10/06/2024 20:29,1.22,3.05,1.24,-1.81
10/06/2024 20:35,1.22,3.05,1.23,-1.82
10/06/2024 20:41,1.22,3.05,1.22,-1.83
10/06/2024 20:47,1.22,3.05,1.2,-1.85
10/06/2024 20:53,1.22,3.05,1.19,-1.86
10/06/2024 20:59,1.22,3.05,1.21,-1.84
10/06/2024 21:05,1.22,3.05,1.22,-1.83
10/06/2024 21:11,1.22,3.05,1.22,-1.83
10/06/2024 21:17,1.22,3.05,1.21,-1.84
10/06/2024 21:23,1.22,3.05,1.22,-1.83
10/06/2024 21:29,1.22,3.05,1.21,-1.84
10/06/2024 21:35,1.22,3.05,1.28,-1.77
10/06/2024 21:41,1.22,3.05,1.28,-1.77
10/06/2024 21:47,1.22,3.05,1.28,-1.77
10/06/2024 21:53,1.22,3.05,1.28,-1.77
10/06/2024 21:59,1.22,3.05,1.28,-1.77
10/06/2024 22:05,1.22,3.05,1.28,-1.77
10/06/2024 22:11,1.22,3.05,1.28,-1.77
10/06/2024 22:17,1.22,3.05,1.28,-1.77
10/06/2024 22:23,1.22,3.05,1.28,-1.77
10/06/2024 22:29,1.22,3.05,1.28,-1.77
10/06/2024 22:35,1.22,3.05,1.28,-1.77
10/06/2024 22:41,1.22,3.05,1.28,-1.77
10/06/2024 22:47,1.22,3.05,1.28,-1.77
10/06/2024 22:53,1.22,3.05,1.28,-1.77
10/06/2024 22:59,1.22,3.05,1.28,-1.77
10/06/2024 23:05,1.22,3.05,1.28,-1.77
10/06/2024 23:11,1.22,3.05,1.28,-1.77
10/06/2024 23:17,1.22,3.05,1.28,-1.77
10/06/2024 23:23,1.22,3.05,1.29,-1.76
10/06/2024 23:29,1.22,3.05,1.29,-1.76
10/06/2024 23:35,1.22,3.05,1.28,-1.77
10/06/2024 23:41,1.22,3.05,1.29,-1.76
10/06/2024 23:47,1.22,3.05,1.28,-1.77
10/06/2024 23:53,1.22,3.05,1.28,-1.77
10/06/2024 23:59,1.22,3.05,1.28,-1.77
10/07/2024 00:05,1.22,3.05,1.28,-1.77
10/07/2024 00:11,1.22,3.05,1.29,-1.76
10/07/2024 00:17,1.22,3.05,1.28,-1.77
10/07/2024 00:23,1.22,3.05,1.28,-1.77
10/07/2024 00:29,1.22,3.05,1.28,-1.77
10/07/2024 00:35,1.22,3.05,1.28,-1.77
10/07/2024 00:41,1.22,3.05,1.28,-1.77
10/07/2024 00:47,1.22,3.05,1.28,-1.77
10/07/2024 00:53,1.22,3.05,1.28,-1.77
10/07/2024 00:59,1.22,3.05,1.28,-1.77
10/07/2024 01:05,1.22,3.05,1.27,-1.78
10/07/2024 01:11,1.22,3.05,1.28,-1.77
10/07/2024 01:17,1.22,3.05,1.28,-1.77
10/07/2024 01:23,1.22,3.05,1.28,-1.77
10/07/2024 01:29,1.22,3.05,1.27,-1.78
10/07/2024 01:35,1.22,3.05,1.27,-1.78
10/07/2024 01:41,1.22,3.05,1.27,-1.78
10/07/2024 01:47,1.22,3.05,1.27,-1.78
10/07/2024 01:53,1.22,3.05,1.27,-1.78
10/07/2024 01:59,1.22,3.05,1.36,-1.69
10/07/2024 02:05,1.22,3.05,1.42,-1.63
10/07/2024 02:11,1.22,3.05,1.46,-1.59
10/07/2024 02:17,1.22,3.05,1.5,-1.55
10/07/2024 02:23,1.22,3.05,1.55,-1.5
10/07/2024 02:29,1.22,3.05,1.6,-1.45
10/07/2024 02:35,1.22,3.05,1.65,-1.4
10/07/2024 02:41,1.22,3.05,1.7,-1.35
10/07/2024 02:47,1.22,3.05,1.75,-1.3
10/07/2024 02:53,1.22,3.05,1.8,-1.25
10/07/2024 02:59,1.22,3.05,1.86,-1.19
10/07/2024 03:05,1.22,3.05,1.92,-1.13
10/07/2024 03:11,1.22,3.05,1.97,-1.08
10/07/2024 03:17,1.22,3.05,2.03,-1.02
10/07/2024 03:23,1.22,3.05,2.08,-0.97
10/07/2024 03:29,1.22,3.05,2.13,-0.92
10/07/2024 03:35,1.22,3.05,2.17,-0.88
10/07/2024 03:41,1.22,3.05,2.2,-0.85
10/07/2024 03:47,1.22,3.05,2.2,-0.85
10/07/2024 03:53,1.22,3.05,2.21,-0.84
10/07/2024 03:59,1.22,3.05,2.21,-0.84
10/07/2024 04:05,1.22,3.05,2.21,-0.84
10/07/2024 04:11,1.22,3.05,2.19,-0.86
10/07/2024 04:17,1.22,3.05,2.18,-0.87
10/07/2024 04:23,1.22,3.05,2.15,-0.9
10/07/2024 04:29,1.22,3.05,2.12,-0.93
10/07/2024 04:35,1.22,3.05,2.09,-0.96
10/07/2024 04:41,1.22,3.05,2.06,-0.99
10/07/2024 04:47,1.22,3.05,2.03,-1.02
10/07/2024 04:53,1.22,3.05,2,-1.05
10/07/2024 04:59,1.22,3.05,1.97,-1.08
10/07/2024 05:05,1.22,3.05,1.94,-1.11
10/07/2024 05:11,1.22,3.05,1.91,-1.14
10/07/2024 05:17,1.22,3.05,1.88,-1.17
10/07/2024 05:23,1.22,3.05,1.85,-1.2
10/07/2024 05:29,1.22,3.05,1.81,-1.24
10/07/2024 05:35,1.22,3.05,1.77,-1.28
10/07/2024 05:41,1.22,3.05,1.75,-1.3
10/07/2024 05:47,1.22,3.05,1.72,-1.33
10/07/2024 05:53,1.22,3.05,1.7,-1.35
10/07/2024 05:59,1.22,3.05,1.62,-1.43
10/07/2024 06:05,1.22,3.05,1.52,-1.53
10/07/2024 06:11,1.22,3.05,1.45,-1.6
10/07/2024 06:17,1.22,3.05,1.38,-1.67
10/07/2024 06:23,1.22,3.05,1.31,-1.74
10/07/2024 06:29,1.22,3.05,1.3,-1.75
10/07/2024 06:35,1.22,3.05,1.3,-1.75
10/07/2024 06:41,1.22,3.05,1.3,-1.75
10/07/2024 06:47,1.22,3.05,1.29,-1.76
10/07/2024 06:53,1.22,3.05,1.3,-1.75
10/07/2024 06:59,1.22,3.05,1.3,-1.75
10/07/2024 07:05,1.22,3.05,1.31,-1.74
10/07/2024 07:11,1.22,3.05,1.31,-1.74
10/07/2024 07:17,1.22,3.05,1.31,-1.74
10/07/2024 07:23,1.22,3.05,1.31,-1.74
10/07/2024 07:29,1.22,3.05,1.31,-1.74
10/07/2024 07:30,1.22,3.05,1.32,-1.73
10/07/2024 07:36,1.22,3.05,1.31,-1.74
10/07/2024 07:36,1.22,3.05,1.32,-1.73
10/07/2024 07:42,1.22,3.05,1.31,-1.74
10/07/2024 07:44,1.22,3.05,1.34,-1.71
10/07/2024 07:48,1.22,3.05,1.32,-1.73
10/07/2024 07:54,1.22,3.05,1.31,-1.74
10/07/2024 08:00,1.22,3.05,1.31,-1.74
10/07/2024 08:06,1.22,3.05,1.31,-1.74
10/07/2024 08:12,1.22,3.05,1.31,-1.74
10/07/2024 08:18,1.22,3.05,1.31,-1.74
10/07/2024 08:24,1.22,3.05,1.31,-1.74
10/07/2024 08:30,1.22,3.05,1.3,-1.75
10/07/2024 08:36,1.22,3.05,1.31,-1.74
10/07/2024 08:42,1.22,3.05,1.31,-1.74
10/07/2024 08:48,1.22,3.05,1.31,-1.74
10/07/2024 08:54,1.22,3.05,1.31,-1.74
10/07/2024 09:00,1.22,3.05,1.3,-1.75
10/07/2024 09:06,1.22,3.05,1.3,-1.75
10/07/2024 09:12,1.22,3.05,1.3,-1.75
10/07/2024 09:18,1.22,3.05,1.3,-1.75
10/07/2024 09:24,1.22,3.05,1.31,-1.74
10/07/2024 09:30,1.22,3.05,1.3,-1.75
10/07/2024 09:36,1.22,3.05,1.3,-1.75
10/07/2024 09:42,1.22,3.05,1.3,-1.75
10/07/2024 09:48,1.22,3.05,1.3,-1.75
10/07/2024 09:54,1.22,3.05,1.3,-1.75
10/07/2024 10:00,1.22,3.05,1.3,-1.75
10/07/2024 10:06,1.22,3.05,1.3,-1.75
10/07/2024 10:12,1.22,3.05,1.3,-1.75
10/07/2024 10:18,1.22,3.05,1.3,-1.75
10/07/2024 10:24,1.22,3.05,1.3,-1.75
10/07/2024 10:30,1.22,3.05,1.29,-1.76
10/07/2024 10:36,1.22,3.05,1.29,-1.76
10/07/2024 10:42,1.22,3.05,1.29,-1.76
10/07/2024 10:48,1.22,3.05,1.29,-1.76
10/07/2024 10:54,1.22,3.05,1.29,-1.76
10/07/2024 11:00,1.22,3.05,1.29,-1.76
10/07/2024 11:06,1.22,3.05,1.29,-1.76
10/07/2024 11:12,1.22,3.05,1.28,-1.77
10/07/2024 11:18,1.22,3.05,1.27,-1.78
10/07/2024 11:24,1.22,3.05,1.27,-1.78
10/07/2024 11:30,1.22,3.05,1.27,-1.78
10/07/2024 11:36,1.22,3.05,1.26,-1.79
10/07/2024 11:42,1.22,3.05,1.26,-1.79
10/07/2024 11:48,1.22,3.05,1.25,-1.8
10/07/2024 11:54,1.22,3.05,1.24,-1.81
10/07/2024 12:00,1.22,3.05,1.24,-1.81
10/07/2024 12:06,1.22,3.05,1.23,-1.82
10/07/2024 12:12,1.22,3.05,1.22,-1.83
10/07/2024 12:18,1.22,3.05,1.21,-1.84
10/07/2024 12:24,1.22,3.05,1.21,-1.84
10/07/2024 12:30,1.22,3.05,1.22,-1.83
10/07/2024 12:36,1.22,3.05,1.21,-1.84
10/07/2024 12:42,1.22,3.05,1.23,-1.82
10/07/2024 12:48,1.22,3.05,1.25,-1.8
10/07/2024 12:54,1.22,3.05,1.23,-1.82
10/07/2024 13:00,1.22,3.05,1.23,-1.82
10/07/2024 13:06,1.22,3.05,1.24,-1.81
10/07/2024 13:12,1.22,3.05,1.24,-1.81
10/07/2024 13:18,1.22,3.05,1.22,-1.83
10/07/2024 13:24,1.22,3.05,1.29,-1.76
10/07/2024 13:30,1.22,3.05,1.25,-1.8
10/07/2024 13:36,1.22,3.05,1.3,-1.75
10/07/2024 13:42,1.22,3.05,1.29,-1.76
10/07/2024 13:48,1.22,3.05,1.29,-1.76
10/07/2024 13:54,1.22,3.05,1.29,-1.76
10/07/2024 14:00,1.22,3.05,1.4,-1.65
10/07/2024 14:06,1.22,3.05,1.46,-1.59
10/07/2024 14:12,1.22,3.05,1.5,-1.55
10/07/2024 14:18,1.22,3.05,1.55,-1.5
10/07/2024 14:24,1.22,3.05,1.6,-1.45
10/07/2024 14:30,1.22,3.05,1.67,-1.38
10/07/2024 14:36,1.22,3.05,1.74,-1.31
10/07/2024 14:42,1.22,3.05,1.81,-1.24
10/07/2024 14:48,1.22,3.05,1.9,-1.15
10/07/2024 14:54,1.22,3.05,1.99,-1.06
10/07/2024 15:00,1.22,3.05,2.07,-0.98
10/07/2024 15:06,1.22,3.05,2.18,-0.87
10/07/2024 15:12,1.22,3.05,2.31,-0.74
10/07/2024 15:18,1.22,3.05,2.4,-0.65
10/07/2024 15:24,1.22,3.05,2.47,-0.58
10/07/2024 15:30,1.22,3.05,2.55,-0.5
10/07/2024 15:36,1.22,3.05,2.61,-0.44
10/07/2024 15:42,1.22,3.05,2.67,-0.38
10/07/2024 15:48,1.22,3.05,2.72,-0.33
10/07/2024 15:54,1.22,3.05,2.78,-0.27
10/07/2024 16:00,1.22,3.05,2.81,-0.24
10/07/2024 16:06,1.22,3.05,2.84,-0.21
10/07/2024 16:12,1.22,3.05,2.86,-0.19
10/07/2024 16:18,1.22,3.05,2.87,-0.18
10/07/2024 16:24,1.22,3.05,2.88,-0.17
10/07/2024 16:30,1.22,3.05,2.88,-0.17
10/07/2024 16:36,1.22,3.05,2.88,-0.17
10/07/2024 16:42,1.22,3.05,2.88,-0.17
10/07/2024 16:48,1.22,3.05,2.86,-0.19
10/07/2024 16:54,1.22,3.05,2.84,-0.21
10/07/2024 17:00,1.22,3.05,2.82,-0.23
10/07/2024 17:06,1.22,3.05,2.76,-0.29
10/07/2024 17:12,1.22,3.05,2.68,-0.37
10/07/2024 17:18,1.22,3.05,2.63,-0.42
10/07/2024 17:24,1.22,3.05,2.6,-0.45
10/07/2024 17:30,1.22,3.05,2.55,-0.5
10/07/2024 17:36,1.22,3.05,2.5,-0.55
10/07/2024 17:42,1.22,3.05,2.45,-0.6
10/07/2024 17:48,1.22,3.05,2.4,-0.65
10/07/2024 17:54,1.22,3.05,2.36,-0.69
10/07/2024 18:00,1.22,3.05,2.32,-0.73
10/07/2024 18:06,1.22,3.05,2.28,-0.77
10/07/2024 18:12,1.22,3.05,2.23,-0.82
10/07/2024 18:18,1.22,3.05,2.17,-0.88
10/07/2024 18:24,1.22,3.05,2.12,-0.93
10/07/2024 18:30,1.22,3.05,2.08,-0.97
10/07/2024 18:36,1.22,3.05,2.05,-1
10/07/2024 18:42,1.22,3.05,2,-1.05
10/07/2024 18:48,1.22,3.05,1.96,-1.09
10/07/2024 18:54,1.22,3.05,1.79,-1.26
10/07/2024 19:00,1.22,3.05,1.67,-1.38
10/07/2024 19:06,1.22,3.05,1.59,-1.46
10/07/2024 19:12,1.22,3.05,1.52,-1.53
10/07/2024 19:18,1.22,3.05,1.46,-1.59
10/07/2024 19:24,1.22,3.05,1.42,-1.63
10/07/2024 19:30,1.22,3.05,1.37,-1.68
10/07/2024 19:36,1.22,3.05,1.31,-1.74
10/07/2024 19:42,1.22,3.05,1.3,-1.75
10/07/2024 19:48,1.22,3.05,1.3,-1.75
10/07/2024 19:54,1.22,3.05,1.3,-1.75
10/07/2024 20:00,1.22,3.05,1.29,-1.76
10/07/2024 20:06,1.22,3.05,1.28,-1.77
10/07/2024 20:12,1.22,3.05,1.27,-1.78
10/07/2024 20:18,1.22,3.05,1.25,-1.8
10/07/2024 20:24,1.22,3.05,1.23,-1.82
10/07/2024 20:30,1.22,3.05,1.18,-1.87
10/07/2024 20:36,1.22,3.05,1.19,-1.86
10/07/2024 20:42,1.22,3.05,1.21,-1.84
10/07/2024 20:48,1.22,3.05,1.22,-1.83
10/07/2024 20:54,1.22,3.05,1.28,-1.77
10/07/2024 21:00,1.22,3.05,1.28,-1.77
10/07/2024 21:06,1.22,3.05,1.28,-1.77
10/07/2024 21:12,1.22,3.05,1.28,-1.77
10/07/2024 21:18,1.22,3.05,1.28,-1.77
10/07/2024 21:24,1.22,3.05,1.27,-1.78
10/07/2024 21:30,1.22,3.05,1.28,-1.77
10/07/2024 21:36,1.22,3.05,1.27,-1.78
10/07/2024 21:42,1.22,3.05,1.28,-1.77
10/07/2024 21:48,1.22,3.05,1.28,-1.77
10/07/2024 21:54,1.22,3.05,1.28,-1.77
10/07/2024 22:00,1.22,3.05,1.28,-1.77
10/07/2024 22:06,1.22,3.05,1.28,-1.77
10/07/2024 22:12,1.22,3.05,1.27,-1.78
10/07/2024 22:18,1.22,3.05,1.28,-1.77
10/07/2024 22:24,1.22,3.05,1.28,-1.77
10/07/2024 22:30,1.22,3.05,1.27,-1.78
10/07/2024 22:36,1.22,3.05,1.27,-1.78
10/07/2024 22:42,1.22,3.05,1.27,-1.78
10/07/2024 22:48,1.22,3.05,1.27,-1.78
10/07/2024 22:54,1.22,3.05,1.27,-1.78
10/07/2024 23:00,1.22,3.05,1.28,-1.77
10/07/2024 23:06,1.22,3.05,1.28,-1.77
10/07/2024 23:12,1.22,3.05,1.27,-1.78
